營業地址,統一編號,總機構統一編號,營業人名稱,資本額,設立日期,組織別名稱,使用統一發票,行業代號,名稱,行業代號1,名稱1,行業代號2,名稱2,行業代號3,名稱3
"新北市板橋區永安里縣民大道三段９９號",41074265,,"焌希模型商店",60000,1030910,獨資,N,476312,玩具（模型玩具除外）零售,,,,,,
"新北市板橋區永安里縣民大道３段１０１號１樓",53655885,22853565,"來來超商股份有限公司第七七九分公司",0,1010824,本國公司設立之分公司,Y,452000,綜合商品批發,,,,,,
"新北市板橋區永安里縣民大道３段１０３巷１６號",09899461,,"維星印刷品行",490000,0960801,獨資,Y,160100,印刷,472925,豆類、麥類及其他雜糧零售,820300,影印服務,481011,漆料及塗料零售
"新北市板橋區永安里縣民大道３段１０３巷１９號",80254048,,"坤偉營造有限公司",5000000,0911011,有限公司,Y,429099,未分類其他土木工程,,,,,,
"新北市板橋區永安里縣民大道３段１０３巷５號１樓",78198133,,"嬌姿髮廊",10000,0811216,獨資,N,962111,美髮院及髮廊,,,,,,
"新北市板橋區永安里縣民大道３段１０３巷７號５樓",68994835,,"光鎰建設有限公司",3000000,1070109,有限公司,Y,670012,不動產投資開發,,,,,,
"新北市板橋區永安里縣民大道３段１０５號１樓",07710771,,"富澤實業有限公司",5000000,0720709,有限公司,Y,473111,絲織、麻織、棉織、毛織品零售,451099,其他商品批發經紀,681112,不動產租賃,681111,不動產買賣
"新北市板橋區永安里縣民大道３段１０７號",72668122,,"車膜坊汽車專業美容",80000,1060821,獨資,N,951200,汽車美容,,,,,,
"新北市板橋區永安里縣民大道３段１１１號",14494139,,"駿旺機車行",100000,0910402,獨資,N,484314,機車零件、機車百貨零售,,,,,,
"新北市板橋區永安里縣民大道３段１２１巷１８號",22371119,,"勇士家電工業有限公司",6000000,0760408,有限公司,Y,285911,電鬍刀、電髮器材製造,530100,普通倉儲經營,494099,其他汽車貨運,,
"新北市板橋區永安里縣民大道３段１２７巷１６號１樓",15286524,,"馬克工業有限公司",5000000,0721115,有限公司,Y,433113,電梯、電扶梯、升降機裝修工程,464999,未分類其他機械器具批發,464914,量測設備批發,,
"新北市板橋區永安里縣民大道３段１２７巷１９號",50971310,,"金恩營造有限公司",3600000,1071109,有限公司,Y,439099,未分類其他專門營造,681111,不動產買賣,681112,不動產租賃,,
"新北市板橋區永安里縣民大道３段１２７巷２２號",29173780,,"日華興業有限公司",3000000,0990803,有限公司,Y,433212,管道工程,433112,電路工程,,,,
"新北市板橋區永安里縣民大道３段１２７巷２２號",45903313,,"人義能源有限公司",3000000,1050406,有限公司,Y,433212,管道工程,433117,電纜裝修工程,,,,
"新北市板橋區永安里縣民大道３段１２７巷２２號",54836914,,"九日興業有限公司",1000000,1040429,有限公司,Y,433211,冷凍、通風、空調系統裝修工程,433212,管道工程,,,,
"新北市板橋區永安里縣民大道３段１３３巷１０號",29104503,,"東易工程有限公司",500000,0970612,有限公司,Y,434011,室內裝潢工程,,,,,,
"新北市板橋區永安里縣民大道３段１３３巷１０號",45907423,,"桔晟工程有限公司",500000,1050412,有限公司,Y,461599,其他金屬建材批發,433212,管道工程,456199,其他家用電器批發,,
"新北市板橋區永安里縣民大道３段１３３巷１９號（１樓）",53462830,,"泰昇開發紡織有限公司",2000000,1001206,有限公司,Y,455999,未分類其他服飾品批發,461515,建材五金（螺絲、螺帽、鉚釘等金屬製品）批發,456999,未分類其他家用器具及用品批發,462015,染料、顏料批發
"新北市板橋區永安里縣民大道３段１３３巷１９號（１樓）",66250865,,"家泓國際開發有限公司",2000000,1051018,有限公司,Y,681113,不動產轉租賃,455999,未分類其他服飾品批發,,,,
"新北市板橋區永安里縣民大道３段１３３巷２１號３樓",27485956,,"豐之本企業有限公司",1000000,0931122,有限公司,Y,251299,其他金屬模具製造,,,,,,
"新北市板橋區永安里縣民大道３段１３３巷２３號１樓",23785833,,"普泉工程股份有限公司",38000000,0790730,股份有限公司,Y,433212,管道工程,433211,冷凍、通風、空調系統裝修工程,381113,建築廢棄物清除,812100,建築物一般清潔服務
"新北市板橋區永安里縣民大道３段１３３巷２６號",29173986,,"普麗欣有限公司",3500000,0990803,有限公司,Y,461400,漆料及塗料批發,,,,,,
"新北市板橋區永安里縣民大道３段１３３巷３號",01912265,,"睿美食品行",200000,0751020,獨資,Y,089699,其他調味品製造,454999,未分類其他食品批發,,,,
"新北市板橋區永安里縣民大道３段１３３巷３０號",28728220,,"中陸工業股份有限公司",15000000,0960820,股份有限公司,Y,463999,未分類其他燃料批發,461513,貨櫃屋批發,,,,
"新北市板橋區永安里縣民大道３段１３３巷３０號１樓",86943084,,"三峽瀝青股份有限公司",180000000,0811016,股份有限公司,Y,233100,水泥製造,233300,水泥及混凝土製品製造,,,,
"新北市板橋區永安里縣民大道３段１３３巷３３號３樓",13514586,,"三重企業社",200000,0900425,獨資,Y,523112,陸上行李包裹託運,,,,,,
"新北市板橋區永安里縣民大道３段１３３巷３３號５樓",28933313,,"鑫佑工程有限公司",1000000,0970304,有限公司,Y,433212,管道工程,340099,其他產業用機械設備維修及安裝,461516,建材五金（基本金屬）批發,464999,未分類其他機械器具批發
"新北市板橋區永安里縣民大道３段１４５號",24737682,,"振興有限公司",150000,1040408,有限公司,Y,462012,塑膠原料批發,,,,,,
"新北市板橋區永安里縣民大道３段１４５號",47976614,,"創業好幫手企業社",249999,1050815,獨資,Y,681112,不動產租賃,,,,,,
"新北市板橋區永安里縣民大道３段１４５號",50667015,,"鎂殼商行",240000,1060306,獨資,Y,473999,未分類其他服飾品零售,487113,經營網路購物,451099,其他商品批發經紀,,
"新北市板橋區永安里縣民大道３段１４５號",53428539,,"富聚國際有限公司",5000000,1000808,有限公司,N,620199,其他電腦程式設計,639099,未分類其他資訊服務,,,,
"新北市板橋區永安里縣民大道３段１４５號",66460341,,"鴻信國際物流有限公司",2000000,1060126,有限公司,Y,530100,普通倉儲經營,639099,未分類其他資訊服務,,,,
"新北市板橋區永安里縣民大道３段１４５號",66625596,,"億祁企業有限公司",500000,1060630,有限公司,Y,456799,其他清潔用品批發,474917,清潔用品零售,,,,
"新北市板橋區永安里縣民大道３段１４５號",69253649,,"芳芝萃生技有限公司",800000,1070116,有限公司,Y,457299,其他化粧品批發,475299,其他化粧品零售,,,,
"新北市板橋區永安里縣民大道３段１４５號",83109202,,"旺際國際有限公司",100000,1090821,有限公司,Y,812911,病媒防治服務,,,,,,
"新北市板橋區永安里縣民大道３段１４５號",85251822,,"靜學機電工程行",248000,1081115,獨資,Y,433115,消防警報系統裝修工程,,,,,,
"新北市板橋區永安里縣民大道３段１４５號",89309564,,"啓杭有限公司",50000000,0850111,有限公司,N,461915,塑膠、橡膠建材製品批發,220913,塑膠皮製品製造,,,,
"新北市板橋區永安里縣民大道３段１４９號",47977607,,"安新捷企業社",100000,1050818,獨資,N,472999,未分類其他食品、飲料及菸草製品零售,474923,照相機零售,487113,經營網路購物,,
"新北市板橋區永安里縣民大道３段９３巷１４號１樓",34904955,,"圓上裝潢行",3000,0990610,獨資,N,474315,窗簾零售,,,,,,
"新北市板橋區永安里縣民大道３段９３巷１８號５樓",91068464,,"保特資訊科技有限公司",6000000,1100720,有限公司,N,464111,電腦及電腦週邊設備批發,464112,電腦套裝軟體批發,,,,
"新北市板橋區永安里縣民大道３段９３巷２４號２樓",23103470,,"怡泰起重有限公司",5000000,0771214,有限公司,Y,456611,金（銀）飾批發,469916,礦物（寶石除外）批發,476314,樂器零售,160100,印刷
"新北市板橋區永安里縣民大道３段９７巷１１號１樓",86502967,,"華拓實業有限公司",5000000,0870615,有限公司,Y,731011,廣告代理商,160100,印刷,456199,其他家用電器批發,,
"新北市板橋區永安里莒光路２１７號地下１樓及２２７號地下１樓",24796491,16740494,"全聯實業股份有限公司板橋莒光分公司",0,1040813,本國公司設立之分公司,Y,471916,超級市場,471112,直營連鎖式便利商店,,,,
"新北市板橋區永安里莒光路２２１號及２２３號",27945059,22555003,"統一超商股份有限公司台北縣第七五五分公司",0,0951002,本國公司設立之分公司,Y,471113,加盟連鎖式便利商店,,,,,,
"新北市板橋區永安里莒光路２２５號及２２７號",16085264,23060248,"全家便利商店股份有限公司板橋莒光分公司",0,0860825,本國公司設立之分公司,Y,471113,加盟連鎖式便利商店,,,,,,
"新北市板橋區永安里莒光路２２９巷３號（１樓）",42722937,,"健久企業有限公司",1000000,1070516,有限公司,Y,962299,其他美容美體服務,475214,香水、香粉零售,,,,
"新北市板橋區永安里萬板路１０８號",08580754,,"秀曼美容材料店",45000,0800820,獨資,N,475299,其他化粧品零售,,,,,,
"新北市板橋區永安里萬板路１０８號４樓",80239080,,"冠禎事業有限公司",5000000,0910911,有限公司,Y,464918,實驗設備批發,,,,,,
"新北市板橋區永安里萬板路１１２巷２號",31105747,,"遊龍小客車租賃股份有限公司",5000000,0920515,股份有限公司,Y,493911,附駕駛之客車租賃,,,,,,
"新北市板橋區永安里萬板路１２２巷１２號３樓",24715300,,"宏安公寓大廈管理維護有限公司",10000000,1031218,有限公司,Y,782000,人力供應,702099,其他管理顧問服務,,,,
"新北市板橋區永安里萬板路１２２巷１２號３樓",28827214,,"星火設計有限公司",1000000,0961129,有限公司,Y,740999,未分類其他專門設計服務,464112,電腦套裝軟體批發,631100,入口網站經營,464111,電腦及電腦週邊設備批發
"新北市板橋區永安里萬板路１２２巷３號３樓",16054038,,"中五實業有限公司",1000000,0860723,有限公司,Y,711112,景觀建築服務,,,,,,
"新北市板橋區永安里萬板路１２２巷５號１樓",28502145,,"兆吟工程有限公司",1000000,0951023,有限公司,Y,429099,未分類其他土木工程,,,,,,
"新北市板橋區永安里萬板路１２２巷８號",16064417,,"凱達銘板有限公司",2500000,0860922,有限公司,Y,160211,製版,461516,建材五金（基本金屬）批發,461515,建材五金（螺絲、螺帽、鉚釘等金屬製品）批發,464914,量測設備批發
"新北市板橋區永安里萬板路１３６巷６號５樓",66542195,,"羽翼國際有限公司",480000,1060407,有限公司,Y,454999,未分類其他食品批發,455999,未分類其他服飾品批發,,,,
"新北市板橋區永安里萬板路１３６巷６號５樓",91195412,,"樹芃企業社",200000,1100617,獨資,N,472999,未分類其他食品、飲料及菸草製品零售,,,,,,
"新北市板橋區永安里萬板路１６２號４樓",54696940,,"采莉登投資有限公司",55000000,1030210,有限公司,Y,649911,投資有價證券,681111,不動產買賣,681112,不動產租賃,,
"新北市板橋區永安里萬板路１７０號２樓",87303733,,"月豪工程行",180000,1090911,獨資,Y,433900,其他建築設備安裝,,,,,,
"新北市板橋區永安里萬板路１７０號２樓",87465119,,"藍田坊",60000,1091015,獨資,Y,454999,未分類其他食品批發,457299,其他化粧品批發,,,,
"新北市板橋區永安里萬板路１７０號２樓",87478000,,"原初工作室",230000,1091201,獨資,Y,456999,未分類其他家用器具及用品批發,456213,廚櫃批發,,,,
"新北市板橋區永安里萬板路１７２號",91122093,,"僖毛股份有限公司",800000,1100304,股份有限公司,Y,474917,清潔用品零售,,,,,,
"新北市板橋區永安里萬板路１８２號",42737678,,"台灣居護股份有限公司",38144181,1070720,股份有限公司,Y,702099,其他管理顧問服務,631299,其他資料處理、主機及網站代管服務,869916,居家護理機構,639099,未分類其他資訊服務
"新北市板橋區永安里萬板路１８２號",87393657,42737678,"台灣居護股份有限公司附設新北市私立聯承居家式服務類長期照顧服務機構",0,1090810,其他,Y,702099,其他管理顧問服務,631299,其他資料處理、主機及網站代管服務,869916,居家護理機構,,
